step_data_id,question_step_id,name,value
11166,11166,answer,2
11167,11167,answer,2
11168,11168,answer,2
11169,11169,answer,2
11170,11170,answer,1
11171,11171,answer,1
11172,11172,answer,1
11173,11173,answer,2
11174,11174,answer,1
11175,11175,answer,1
11176,11176,answer,1
11177,11177,answer,2
11178,11178,answer,2
11179,11179,answer,2
11180,11180,answer,1
11181,11181,answer,3
11182,11182,answer,3
11183,11183,answer,1
11184,11184,answer,1
11185,11185,answer,2
11186,11186,answer,0
11187,11187,answer,2
11188,11188,answer,0
11189,11189,answer,3
11190,11190,answer,3
11191,11191,answer,3
11192,11192,answer,3
11193,11193,answer,2
11194,11194,answer,3
11195,11195,answer,3
11196,11196,answer,2
11197,11197,answer,0
11198,11198,answer,2
11199,11199,answer,3
11200,11200,answer,2
11201,11201,answer,3
11202,11202,answer,0
11203,11203,answer,1
11204,11204,answer,2
11205,11205,answer,3
11206,11206,answer,3
11207,11207,answer,1
11208,11208,answer,2
11209,11209,answer,3
11210,11210,answer,1
11211,11211,answer,1
11212,11212,answer,0
11213,11213,answer,1
11214,11214,answer,1
11215,11215,answer,3
11216,11216,answer,2
11217,11217,answer,1
11218,11218,answer,3
11219,11219,answer,3
11220,11220,answer,1
11221,11221,answer,2
11222,11222,answer,0
11223,11223,answer,0
11224,11224,answer,1
11225,11225,answer,3
11226,11226,answer,2
11227,11227,answer,0
11228,11228,answer,1
11229,11229,answer,0
11230,11230,answer,1
11231,11231,answer,2
11232,11232,answer,0
11233,11233,answer,2
11234,11234,answer,3
11235,11235,answer,2
11236,11236,answer,0
11237,11237,answer,0
11238,11238,answer,3
11239,11239,answer,0
11240,11240,answer,1
11241,11241,answer,1
11242,11242,answer,1
11243,11243,answer,0
11244,11244,answer,0
11245,11245,answer,1
11246,11246,answer,1
11247,11247,answer,2
11248,11248,answer,2
11249,11249,answer,1
11250,11250,answer,0
11251,11251,answer,2
11252,11252,answer,0
11253,11253,answer,2
11254,11254,answer,3
11255,11255,answer,2
11256,11256,answer,0
11257,11257,answer,3
11258,11258,answer,3
11259,11259,answer,1
11260,11260,answer,3
11261,11261,answer,1
11262,11262,answer,0
11263,11263,answer,1
11264,11264,answer,0
11265,11265,answer,1
11266,11266,answer,0
11267,11267,answer,2
11268,11268,answer,2
11269,11269,answer,2
11270,11270,answer,1
11271,11271,answer,1
11272,11272,answer,2
11273,11273,answer,2
11274,11274,answer,1
11275,11275,answer,1
11276,11276,answer,2
11277,11277,answer,2
11278,11278,answer,2
11279,11279,answer,2
11280,11280,answer,1
11281,11281,answer,3
11282,11282,answer,2
11283,11283,answer,0
11284,11284,answer,0
11285,11285,answer,2
11286,11286,answer,2
11287,11287,answer,0
11288,11288,answer,2
11289,11289,answer,0
11290,11290,answer,3
11291,11291,answer,1
11292,11292,answer,3
11293,11293,answer,3
11294,11294,answer,2
11295,11295,answer,0
11296,11296,answer,3
11297,11297,answer,3
11298,11298,answer,2
11299,11299,answer,1
11300,11300,answer,0
11301,11301,answer,3
11302,11302,answer,3
11303,11303,answer,0
11304,11304,answer,3
11305,11305,answer,2
11306,11306,answer,1
11307,11307,answer,1
11308,11308,answer,2
11309,11309,answer,2
11310,11310,answer,3
11311,11311,answer,0
11312,11312,answer,2
11313,11313,answer,1
11314,11314,answer,3
11315,11315,answer,3
11316,11316,answer,3
11317,11317,answer,3
11318,11318,answer,1
11319,11319,answer,0
11320,11320,answer,1
11321,11321,answer,1
11322,11322,answer,1
11323,11323,answer,0
11324,11324,answer,0
11325,11325,answer,1
11326,11326,answer,3
11327,11327,answer,3
11328,11328,answer,0
11329,11329,answer,0
11330,11330,answer,0
11331,11331,answer,3
11332,11332,answer,1
11333,11333,answer,1
11334,11334,answer,0
11335,11335,answer,2
11336,11336,answer,3
11337,11337,answer,3
11338,11338,answer,1
11339,11339,answer,2
11340,11340,answer,0
11341,11341,answer,1
11342,11342,answer,3
11343,11343,answer,3
11344,11344,answer,1
11345,11345,answer,1
11346,11346,answer,0
11347,11347,answer,1
11348,11348,answer,1
11349,11349,answer,2
11350,11350,answer,1
11351,11351,answer,0
11352,11352,answer,2
11353,11353,answer,0
11354,11354,answer,0
11355,11355,answer,3
11356,11356,answer,3
11357,11357,answer,1
11358,11358,answer,1
11359,11359,answer,1
11360,11360,answer,2
11361,11361,answer,1
11362,11362,answer,3
11363,11363,answer,1
11364,11364,answer,2
11365,11365,answer,1
11366,11366,answer,0
11367,11367,answer,0
11368,11368,answer,1
11369,11369,answer,1
11370,11370,answer,3
11371,11371,answer,1
11372,11372,answer,2
11373,11373,answer,1
11374,11374,answer,0
11375,11375,answer,2
11376,11376,answer,3
11377,11377,answer,2
11378,11378,answer,0
11379,11379,answer,2
11380,11380,answer,1
11381,11381,answer,2
11382,11382,answer,2
11383,11383,answer,3
11384,11384,answer,2
11385,11385,answer,3
11386,11386,answer,1
11387,11387,answer,1
11388,11388,answer,2
11389,11389,answer,2
11390,11390,answer,2
11391,11391,answer,2
11392,11392,answer,1
11393,11393,answer,0
11394,11394,answer,0
11395,11395,answer,3
11396,11396,answer,2
11397,11397,answer,1
11398,11398,answer,0
11399,11399,answer,3
11400,11400,answer,1
11401,11401,answer,1
11402,11402,answer,1
11403,11403,answer,2
11404,11404,answer,0
11405,11405,answer,1
11406,11406,answer,1
11407,11407,answer,3
11408,11408,answer,0
11409,11409,answer,1
11410,11410,answer,3
11411,11411,answer,0
11412,11412,answer,0
11413,11413,answer,1
11414,11414,answer,3
11415,11415,answer,2
11416,11416,answer,0
11417,11417,answer,0
11418,11418,answer,0
11419,11419,answer,2
11420,11420,answer,2
11421,11421,answer,2
11422,11422,answer,0
11423,11423,answer,3
11424,11424,answer,1
11425,11425,answer,3
11426,11426,answer,1
11427,11427,answer,3
11428,11428,answer,1
11429,11429,answer,2
11430,11430,answer,3
11431,11431,answer,0
11432,11432,answer,3
11433,11433,answer,2
11434,11434,answer,0
11435,11435,answer,2
11436,11436,answer,1
11437,11437,answer,1
11438,11438,answer,3
11439,11439,answer,3
11440,11440,answer,0
11441,11441,answer,0
11442,11442,answer,2
11443,11443,answer,3
11444,11444,answer,3
11445,11445,answer,1
11446,11446,answer,2
11447,11447,answer,1
11448,11448,answer,1
11449,11449,answer,2
11450,11450,answer,1
11451,11451,answer,1
11452,11452,answer,1
11453,11453,answer,2
11454,11454,answer,1
11455,11455,answer,1
11456,11456,answer,1
11457,11457,answer,0
11458,11458,answer,0
11459,11459,answer,3
11460,11460,answer,2
11461,11461,answer,2
11462,11462,answer,1
11463,11463,answer,3
11464,11464,answer,0
11465,11465,answer,2
11466,11466,answer,2
11467,11467,answer,1
11468,11468,answer,2
11469,11469,answer,3
11470,11470,answer,1
11471,11471,answer,2
11472,11472,answer,2
11473,11473,answer,2
11474,11474,answer,1
11475,11475,answer,3
11476,11476,answer,1
11477,11477,answer,0
11478,11478,answer,2
11479,11479,answer,1
11480,11480,answer,2
11481,11481,answer,1
11482,11482,answer,2
11483,11483,answer,2
11484,11484,answer,1
11485,11485,answer,2
11486,11486,answer,0
11487,11487,answer,0
11488,11488,answer,3
11489,11489,answer,2
11490,11490,answer,3
11491,11491,answer,3
11492,11492,answer,0
11493,11493,answer,0
11494,11494,answer,1
11495,11495,answer,2
11496,11496,answer,3
11497,11497,answer,1
11498,11498,answer,3
11499,11499,answer,0
11500,11500,answer,3
11501,11501,answer,1
11502,11502,answer,0
11503,11503,answer,3
11504,11504,answer,3
11505,11505,answer,3
11506,11506,answer,3
11507,11507,answer,0
11508,11508,answer,1
11509,11509,answer,2
11510,11510,answer,1
11511,11511,answer,2
11512,11512,answer,0
11513,11513,answer,2
11514,11514,answer,2
11515,11515,answer,1
11516,11516,answer,1
11517,11517,answer,0
11518,11518,answer,0
11519,11519,answer,2
11520,11520,answer,3
11521,11521,answer,3
11522,11522,answer,0
11523,11523,answer,0
11524,11524,answer,0
11525,11525,answer,3
11526,11526,answer,1
11527,11527,answer,1
11528,11528,answer,3
11529,11529,answer,0
11530,11530,answer,3
11531,11531,answer,0
11532,11532,answer,1
11533,11533,answer,1
11534,11534,answer,1
11535,11535,answer,1
11536,11536,answer,0
11537,11537,answer,0
11538,11538,answer,3
11539,11539,answer,1
11540,11540,answer,0
11541,11541,answer,3
11542,11542,answer,3
11543,11543,answer,1
11544,11544,answer,1
11545,11545,answer,2
11546,11546,answer,2
11547,11547,answer,2
11548,11548,answer,3
11549,11549,answer,2
11550,11550,answer,0
11551,11551,answer,0
11552,11552,answer,3
11553,11553,answer,3
11554,11554,answer,1
11555,11555,answer,3
11556,11556,answer,2
11557,11557,answer,1
11558,11558,answer,1
11559,11559,answer,3
11560,11560,answer,1
11561,11561,answer,2
11562,11562,answer,1
11563,11563,answer,0
11564,11564,answer,1
11565,11565,answer,3
11566,11566,answer,3
11567,11567,answer,2
11568,11568,answer,2
11569,11569,answer,1
11570,11570,answer,2
11571,11571,answer,2
11572,11572,answer,2
11573,11573,answer,1
11574,11574,answer,1
11575,11575,answer,0
11576,11576,answer,0
11577,11577,answer,3
11578,11578,answer,1
11579,11579,answer,1
11580,11580,answer,2
11581,11581,answer,2
11582,11582,answer,2
11583,11583,answer,2
11584,11584,answer,0
11585,11585,answer,3
11586,11586,answer,2
11587,11587,answer,2
11588,11588,answer,1
11589,11589,answer,3
11590,11590,answer,1
11591,11591,answer,3
11592,11592,answer,2
11593,11593,answer,2
11594,11594,answer,2
11595,11595,answer,0
11596,11596,answer,0
11597,11597,answer,2
11598,11598,answer,3
11599,11599,answer,3
11600,11600,answer,0
11601,11601,answer,1
11602,11602,answer,2
11603,11603,answer,3
11604,11604,answer,1
11605,11605,answer,3
11606,11606,answer,3
11607,11607,answer,0
11608,11608,answer,2
11609,11609,answer,3
11610,11610,answer,2
11611,11611,answer,2
11612,11612,answer,0
11613,11613,answer,0
11614,11614,answer,3
11615,11615,answer,0
11616,11616,answer,3
11617,11617,answer,2
11618,11618,answer,0
11619,11619,answer,2
11620,11620,answer,1
11621,11621,answer,0
11622,11622,answer,2
11623,11623,answer,1
11624,11624,answer,1
11625,11625,answer,0
11626,11626,answer,1
11627,11627,answer,0
11628,11628,answer,0
11629,11629,answer,3
11630,11630,answer,3
11631,11631,answer,2
11632,11632,answer,1
11633,11633,answer,0
11634,11634,answer,2
11635,11635,answer,3
11636,11636,answer,3
11637,11637,answer,1
11638,11638,answer,2
11639,11639,answer,0
11640,11640,answer,1
11641,11641,answer,1
11642,11642,answer,1
11643,11643,answer,3
11644,11644,answer,1
11645,11645,answer,1
11646,11646,answer,3
11647,11647,answer,1
11648,11648,answer,3
11649,11649,answer,1
11650,11650,answer,0
11651,11651,answer,2
11652,11652,answer,1
11653,11653,answer,2
11654,11654,answer,1
11655,11655,answer,1
11656,11656,answer,0
11657,11657,answer,3
11658,11658,answer,2
11659,11659,answer,2
11660,11660,answer,1
11661,11661,answer,0
11662,11662,answer,3
11663,11663,answer,2
11664,11664,answer,2
11665,11665,answer,1
11666,11666,answer,1
11667,11667,answer,2
11668,11668,answer,3
11669,11669,answer,3
11670,11670,answer,0
11671,11671,answer,1
11672,11672,answer,1
11673,11673,answer,2
11674,11674,answer,2
11675,11675,answer,2
11676,11676,answer,2
11677,11677,answer,2
11678,11678,answer,2
11679,11679,answer,2
11680,11680,answer,0
11681,11681,answer,1
11682,11682,answer,3
11683,11683,answer,0
11684,11684,answer,2
11685,11685,answer,1
11686,11686,answer,2
11687,11687,answer,3
11688,11688,answer,2
11689,11689,answer,1
11690,11690,answer,0
11691,11691,answer,3
11692,11692,answer,1
11693,11693,answer,1
11694,11694,answer,0
11695,11695,answer,2
11696,11696,answer,3
11697,11697,answer,2
11698,11698,answer,2
11699,11699,answer,1
11700,11700,answer,0
11701,11701,answer,3
11702,11702,answer,0
11703,11703,answer,2
11704,11704,answer,3
11705,11705,answer,2
11706,11706,answer,3
11707,11707,answer,3
11708,11708,answer,3
11709,11709,answer,3
11710,11710,answer,2
11711,11711,answer,1
11712,11712,answer,1
11713,11713,answer,0
11714,11714,answer,1
11715,11715,answer,1
11716,11716,answer,2
11717,11717,answer,2
11718,11718,answer,3
11719,11719,answer,2
11720,11720,answer,1
11721,11721,answer,0
11722,11722,answer,3
11723,11723,answer,1
11724,11724,answer,0
11725,11725,answer,0
11726,11726,answer,0
11727,11727,answer,3
11728,11728,answer,3
11729,11729,answer,0
11730,11730,answer,3
11731,11731,answer,3
11732,11732,answer,0
11733,11733,answer,3
11734,11734,answer,1
11735,11735,answer,3
11736,11736,answer,0
11737,11737,answer,0
11738,11738,answer,0
11739,11739,answer,3
11740,11740,answer,3
11741,11741,answer,1
11742,11742,answer,0
11743,11743,answer,3
11744,11744,answer,1
11745,11745,answer,0
11746,11746,answer,2
11747,11747,answer,1
11748,11748,answer,1
11749,11749,answer,1
11750,11750,answer,3
11751,11751,answer,3
11752,11752,answer,1
11753,11753,answer,1
11754,11754,answer,2
11755,11755,answer,2
11756,11756,answer,3
11757,11757,answer,2
11758,11758,answer,0
11759,11759,answer,1
11760,11760,answer,1
11761,11761,answer,3
11762,11762,answer,3
11763,11763,answer,0
11764,11764,answer,1
11765,11765,answer,2
11766,11766,answer,1
11767,11767,answer,2
11768,11768,answer,1
11769,11769,answer,3
11770,11770,answer,0
11771,11771,answer,2
11772,11772,answer,2
11773,11773,answer,3
11774,11774,answer,2
11775,11775,answer,2
11776,11776,answer,3
11777,11777,answer,2
11778,11778,answer,1
11779,11779,answer,2
11780,11780,answer,1
11781,11781,answer,2
11782,11782,answer,2
11783,11783,answer,2
11784,11784,answer,2
11785,11785,answer,2
11786,11786,answer,1
11787,11787,answer,2
11788,11788,answer,0
11789,11789,answer,2
11790,11790,answer,0
11791,11791,answer,2
11792,11792,answer,2
11793,11793,answer,0
11794,11794,answer,2
11795,11795,answer,0
11796,11796,answer,2
11797,11797,answer,1
11798,11798,answer,3
11799,11799,answer,3
11800,11800,answer,0
11801,11801,answer,2
11802,11802,answer,2
11803,11803,answer,2
11804,11804,answer,2
11805,11805,answer,3
11806,11806,answer,2
11807,11807,answer,2
11808,11808,answer,3
11809,11809,answer,3
11810,11810,answer,1
11811,11811,answer,3
11812,11812,answer,2
11813,11813,answer,3
11814,11814,answer,0
11815,11815,answer,3
11816,11816,answer,3
11817,11817,answer,3
11818,11818,answer,0
11819,11819,answer,3
11820,11820,answer,2
11821,11821,answer,1
11822,11822,answer,2
11823,11823,answer,3
11824,11824,answer,2
11825,11825,answer,3
11826,11826,answer,1
11827,11827,answer,0
11828,11828,answer,0
11829,11829,answer,2
11830,11830,answer,0
11831,11831,answer,3
11832,11832,answer,2
11833,11833,answer,0
11834,11834,answer,1
11835,11835,answer,1
11836,11836,answer,0
11837,11837,answer,1
11838,11838,answer,3
11839,11839,answer,2
11840,11840,answer,3
11841,11841,answer,3
11842,11842,answer,2
11843,11843,answer,0
11844,11844,answer,1
11845,11845,answer,0
11846,11846,answer,0
11847,11847,answer,2
11848,11848,answer,1
11849,11849,answer,0
11850,11850,answer,3
11851,11851,answer,3
11852,11852,answer,3
11853,11853,answer,2
11854,11854,answer,2
11855,11855,answer,2
11856,11856,answer,0
11857,11857,answer,2
11858,11858,answer,1
11859,11859,answer,2
11860,11860,answer,1
11861,11861,answer,2
11862,11862,answer,2
11863,11863,answer,1
11864,11864,answer,3
11865,11865,answer,0
11866,11866,answer,3
11867,11867,answer,1
11868,11868,answer,3
11869,11869,answer,0
11870,11870,answer,2
11871,11871,answer,2
11872,11872,answer,2
11873,11873,answer,2
11874,11874,answer,0
11875,11875,answer,1
11876,11876,answer,0
11877,11877,answer,2
11878,11878,answer,2
11879,11879,answer,2
11880,11880,answer,1
11881,11881,answer,2
11882,11882,answer,1
11883,11883,answer,2
11884,11884,answer,2
11885,11885,answer,3
11886,11886,answer,3
11887,11887,answer,1
11888,11888,answer,2
11889,11889,answer,2
11890,11890,answer,1
11891,11891,answer,2
11892,11892,answer,0
11893,11893,answer,1
11894,11894,answer,2
11895,11895,answer,3
11896,11896,answer,2
11897,11897,answer,2
11898,11898,answer,2
11899,11899,answer,2
11900,11900,answer,1
11901,11901,answer,2
11902,11902,answer,1
11903,11903,answer,3
11904,11904,answer,3
11905,11905,answer,1
11906,11906,answer,3
11907,11907,answer,1
11908,11908,answer,0
11909,11909,answer,2
11910,11910,answer,1
11911,11911,answer,2
11912,11912,answer,2
11913,11913,answer,2
11914,11914,answer,1
11915,11915,answer,3
11916,11916,answer,1
11917,11917,answer,3
11918,11918,answer,3
11919,11919,answer,0
11920,11920,answer,0
11921,11921,answer,3
11922,11922,answer,1
11923,11923,answer,2
11924,11924,answer,2
11925,11925,answer,1
11926,11926,answer,1
11927,11927,answer,2
11928,11928,answer,3
11929,11929,answer,3
11930,11930,answer,2
11931,11931,answer,3
11932,11932,answer,0
11933,11933,answer,1
11934,11934,answer,0
11935,11935,answer,2
11936,11936,answer,1
11937,11937,answer,3
11938,11938,answer,2
11939,11939,answer,1
11940,11940,answer,0
11941,11941,answer,3
11942,11942,answer,1
11943,11943,answer,2
11944,11944,answer,1
11945,11945,answer,0
11946,11946,answer,0
11947,11947,answer,3
11948,11948,answer,1
11949,11949,answer,1
11950,11950,answer,0
11951,11951,answer,1
11952,11952,answer,3
11953,11953,answer,1
11954,11954,answer,3
11955,11955,answer,2
11956,11956,answer,2
11957,11957,answer,3
11958,11958,answer,0
11959,11959,answer,1
11960,11960,answer,1
11961,11961,answer,0
11962,11962,answer,1
11963,11963,answer,0
11964,11964,answer,1
11965,11965,answer,1
11966,11966,answer,1
11967,11967,answer,2
11968,11968,answer,3
11969,11969,answer,2
11970,11970,answer,0
11971,11971,answer,1
11972,11972,answer,1
11973,11973,answer,2
11974,11974,answer,2
11975,11975,answer,2
11976,11976,answer,1
11977,11977,answer,0
11978,11978,answer,2
11979,11979,answer,3
11980,11980,answer,1
11981,11981,answer,2
11982,11982,answer,1
11983,11983,answer,1
11984,11984,answer,2
11985,11985,answer,2
11986,11986,answer,1
11987,11987,answer,2
11988,11988,answer,2
11989,11989,answer,3
11990,11990,answer,1
11991,11991,answer,0
11992,11992,answer,1
11993,11993,answer,0
11994,11994,answer,0
11995,11995,answer,1
11996,11996,answer,1
11997,11997,answer,0
11998,11998,answer,3
11999,11999,answer,3
12000,12000,answer,2
12001,12001,answer,0
12002,12002,answer,0
12003,12003,answer,2
12004,12004,answer,3
12005,12005,answer,1
12006,12006,answer,2
12007,12007,answer,3
12008,12008,answer,3
12009,12009,answer,3
12010,12010,answer,2
12011,12011,answer,2
12012,12012,answer,2
12013,12013,answer,2
12014,12014,answer,2
12015,12015,answer,3
12016,12016,answer,1
12017,12017,answer,0
12018,12018,answer,2
12019,12019,answer,2
12020,12020,answer,0
12021,12021,answer,3
12022,12022,answer,1
12023,12023,answer,0
12024,12024,answer,1
12025,12025,answer,3
12026,12026,answer,1
12027,12027,answer,1
12028,12028,answer,0
12029,12029,answer,2
12030,12030,answer,3
12031,12031,answer,1
12032,12032,answer,2
12033,12033,answer,0
12034,12034,answer,1
12035,12035,answer,1
12036,12036,answer,3
12037,12037,answer,0
12038,12038,answer,3
12039,12039,answer,2
12040,12040,answer,3
12041,12041,answer,1
12042,12042,answer,0
12043,12043,answer,2
12044,12044,answer,2
12045,12045,answer,3
12046,12046,answer,1
12047,12047,answer,3
12048,12048,answer,3
12049,12049,answer,0
12050,12050,answer,1
12051,12051,answer,1
12052,12052,answer,2
12053,12053,answer,2
12054,12054,answer,1
12055,12055,answer,0
12056,12056,answer,1
12057,12057,answer,3
12058,12058,answer,1
12059,12059,answer,0
12060,12060,answer,0
12061,12061,answer,1
12062,12062,answer,1
12063,12063,answer,2
12064,12064,answer,3
12065,12065,answer,0
12066,12066,answer,0
12067,12067,answer,1
12068,12068,answer,1
12069,12069,answer,1
12070,12070,answer,2
12071,12071,answer,0
12072,12072,answer,2
12073,12073,answer,2
12074,12074,answer,3
12075,12075,answer,2
12076,12076,answer,1
12077,12077,answer,1
12078,12078,answer,2
12079,12079,answer,0
12080,12080,answer,1
12081,12081,answer,3
12082,12082,answer,1
12083,12083,answer,2
12084,12084,answer,2
12085,12085,answer,3
12086,12086,answer,1
12087,12087,answer,2
12088,12088,answer,0
12089,12089,answer,3
12090,12090,answer,2
12091,12091,answer,3
12092,12092,answer,3
12093,12093,answer,2
12094,12094,answer,1
12095,12095,answer,2
12096,12096,answer,3
12097,12097,answer,0
12098,12098,answer,2
12099,12099,answer,2
12100,12100,answer,3
12101,12101,answer,0
12102,12102,answer,1
12103,12103,answer,0
12104,12104,answer,2
12105,12105,answer,2
12106,12106,answer,2
12107,12107,answer,2
12108,12108,answer,3
12109,12109,answer,0
12110,12110,answer,1
12111,12111,answer,3
12112,12112,answer,0
12113,12113,answer,2
12114,12114,answer,0
12115,12115,answer,3
12116,12116,answer,0
12117,12117,answer,1
12118,12118,answer,3
12119,12119,answer,1
12120,12120,answer,2
12121,12121,answer,3
12122,12122,answer,0
12123,12123,answer,2
12124,12124,answer,2
12125,12125,answer,0
12126,12126,answer,1
12127,12127,answer,1
12128,12128,answer,0
12129,12129,answer,1
12130,12130,answer,1
12131,12131,answer,3
12132,12132,answer,1
12133,12133,answer,3
12134,12134,answer,2
12135,12135,answer,2
12136,12136,answer,3
12137,12137,answer,3
12138,12138,answer,2
12139,12139,answer,1
12140,12140,answer,1
12141,12141,answer,1
12142,12142,answer,1
12143,12143,answer,1
12144,12144,answer,0
12145,12145,answer,2
12146,12146,answer,3
12147,12147,answer,2
12148,12148,answer,3
12149,12149,answer,0
12150,12150,answer,3
12151,12151,answer,1
12152,12152,answer,3
12153,12153,answer,1
12154,12154,answer,2
12155,12155,answer,2
12156,12156,answer,2
12157,12157,answer,0
12158,12158,answer,1
12159,12159,answer,2
12160,12160,answer,3
12161,12161,answer,3
12162,12162,answer,0
12163,12163,answer,2
12164,12164,answer,1
12165,12165,answer,3
12166,12166,answer,3
12167,12167,answer,1
12168,12168,answer,2
12169,12169,answer,1
12170,12170,answer,0
12171,12171,answer,1
12172,12172,answer,2
12173,12173,answer,0
12174,12174,answer,1
12175,12175,answer,0
12176,12176,answer,3
12177,12177,answer,0
12178,12178,answer,1
12179,12179,answer,2
12180,12180,answer,2
12181,12181,answer,0
12182,12182,answer,0
12183,12183,answer,3
12184,12184,answer,1
12185,12185,answer,2
12186,12186,answer,2
12187,12187,answer,1
12188,12188,answer,1
12189,12189,answer,3
12190,12190,answer,2
12191,12191,answer,0
12192,12192,answer,2
12193,12193,answer,2
12194,12194,answer,3
12195,12195,answer,0
12196,12196,answer,1
12197,12197,answer,3
12198,12198,answer,1
12199,12199,answer,3
12200,12200,answer,2
12201,12201,answer,2
12202,12202,answer,0
12203,12203,answer,2
12204,12204,answer,0
12205,12205,answer,3
12206,12206,answer,2
12207,12207,answer,2
12208,12208,answer,2
12209,12209,answer,3
12210,12210,answer,3
12211,12211,answer,3
12212,12212,answer,2
12213,12213,answer,2
12214,12214,answer,3
12215,12215,answer,1
12216,12216,answer,3
12217,12217,answer,2
12218,12218,answer,2
12219,12219,answer,2
12220,12220,answer,0
12221,12221,answer,3
12222,12222,answer,3
12223,12223,answer,3
12224,12224,answer,3
12225,12225,answer,1
12226,12226,answer,0
12227,12227,answer,1
12228,12228,answer,1
12229,12229,answer,0
12230,12230,answer,3
12231,12231,answer,0
12232,12232,answer,0
12233,12233,answer,1
12234,12234,answer,1
12235,12235,answer,1
12236,12236,answer,0
12237,12237,answer,0
12238,12238,answer,0
12239,12239,answer,2
12240,12240,answer,1
12241,12241,answer,1
12242,12242,answer,1
12243,12243,answer,3
12244,12244,answer,2
12245,12245,answer,1
12246,12246,answer,3
12247,12247,answer,2
12248,12248,answer,0
12249,12249,answer,1
12250,12250,answer,1
12251,12251,answer,1
12252,12252,answer,3
12253,12253,answer,3
12254,12254,answer,1
12255,12255,answer,0
12256,12256,answer,1
12257,12257,answer,1
12258,12258,answer,2
12259,12259,answer,2
12260,12260,answer,0
12261,12261,answer,2
12262,12262,answer,2
12263,12263,answer,0
12264,12264,answer,3
12265,12265,answer,0
12266,12266,answer,1
12267,12267,answer,1
12268,12268,answer,1
12269,12269,answer,1
12270,12270,answer,1
12271,12271,answer,1
12272,12272,answer,1
12273,12273,answer,0
12274,12274,answer,1
12275,12275,answer,1
12276,12276,answer,3
12277,12277,answer,1
12278,12278,answer,2
12279,12279,answer,3
12280,12280,answer,1
12281,12281,answer,2
12282,12282,answer,2
12283,12283,answer,3
12284,12284,answer,0
12285,12285,answer,0
12286,12286,answer,1
12287,12287,answer,0
12288,12288,answer,2
12289,12289,answer,0
12290,12290,answer,2
12291,12291,answer,2
12292,12292,answer,0
12293,12293,answer,2
12294,12294,answer,1
12295,12295,answer,2
12296,12296,answer,0
12297,12297,answer,0
12298,12298,answer,0
12299,12299,answer,3
12300,12300,answer,0
12301,12301,answer,3
12302,12302,answer,0
12303,12303,answer,0
12304,12304,answer,1
12305,12305,answer,1
12306,12306,answer,0
12307,12307,answer,1
12308,12308,answer,1
12309,12309,answer,1
12310,12310,answer,3
12311,12311,answer,1
12312,12312,answer,0
12313,12313,answer,1
12314,12314,answer,0
12315,12315,answer,0
12316,12316,answer,1
12317,12317,answer,3
12318,12318,answer,1
12319,12319,answer,3
12320,12320,answer,1
12321,12321,answer,2
12322,12322,answer,3
12323,12323,answer,0
12324,12324,answer,3
12325,12325,answer,0
12326,12326,answer,0
12327,12327,answer,3
12328,12328,answer,1
12329,12329,answer,3
12330,12330,answer,0
12331,12331,answer,3
12332,12332,answer,2
12333,12333,answer,1
12334,12334,answer,1
12335,12335,answer,0
12336,12336,answer,1
12337,12337,answer,0
12338,12338,answer,0
12339,12339,answer,2
12340,12340,answer,0
12341,12341,answer,1
12342,12342,answer,1
12343,12343,answer,3
12344,12344,answer,2
12345,12345,answer,0
12346,12346,answer,1
12347,12347,answer,0
12348,12348,answer,0
12349,12349,answer,1
12350,12350,answer,1
12351,12351,answer,0
12352,12352,answer,0
12353,12353,answer,0
12354,12354,answer,1
12355,12355,answer,1
12356,12356,answer,2
12357,12357,answer,1
12358,12358,answer,2
12359,12359,answer,2
12360,12360,answer,2
12361,12361,answer,2
12362,12362,answer,2
12363,12363,answer,2
12364,12364,answer,2
12365,12365,answer,2
12366,12366,answer,2
12367,12367,answer,0
12368,12368,answer,2
12369,12369,answer,2
12370,12370,answer,0
12371,12371,answer,2
12372,12372,answer,1
12373,12373,answer,1
12374,12374,answer,3
12375,12375,answer,0
12376,12376,answer,3
12377,12377,answer,2
12378,12378,answer,1
12379,12379,answer,3
12380,12380,answer,3
12381,12381,answer,3
12382,12382,answer,1
12383,12383,answer,0
12384,12384,answer,3
12385,12385,answer,2
12386,12386,answer,2
12387,12387,answer,0
12388,12388,answer,0
12389,12389,answer,0
12390,12390,answer,3
12391,12391,answer,1
12392,12392,answer,3
12393,12393,answer,2
12394,12394,answer,0
12395,12395,answer,2
12396,12396,answer,0
12397,12397,answer,3
12398,12398,answer,3
12399,12399,answer,1
12400,12400,answer,3
12401,12401,answer,3
12402,12402,answer,0
12403,12403,answer,1
12404,12404,answer,1
12405,12405,answer,2
12406,12406,answer,1
12407,12407,answer,0
12408,12408,answer,0
12409,12409,answer,0
12410,12410,answer,0
12411,12411,answer,3
12412,12412,answer,1
12413,12413,answer,2
12414,12414,answer,0
12415,12415,answer,1
12416,12416,answer,1
12417,12417,answer,2
12418,12418,answer,3
12419,12419,answer,3
12420,12420,answer,1
12421,12421,answer,0
12422,12422,answer,0
12423,12423,answer,0
12424,12424,answer,2
12425,12425,answer,1
12426,12426,answer,2
12427,12427,answer,3
12428,12428,answer,1
12429,12429,answer,0
12430,12430,answer,1
12431,12431,answer,2
12432,12432,answer,1
12433,12433,answer,1
12434,12434,answer,0
12435,12435,answer,0
12436,12436,answer,3
